ID,present,WC_alt,WC_bio1,WC_bio12,ER_tri,ER_thermicityIndex,lon,lat
4517,1,2437,4.599999904632568,429,76.94999694824219,-33.5,-105.469588,40.363144
4518,1,1953,2.5999999046325684,471,36.72999954223633,-88.5,-110.748867,43.509954
4519,1,11,11.699999809265137,1821,10.890000343322754,264.5,-124.171869,41.754567
4520,1,86,11,1144,32.72999954223633,185,-122.888779,45.720101
4521,1,48,12.899999618530273,992,29.84000015258789,294,-122.935849,38.18206
4522,1,48,12.899999618530273,992,29.84000015258789,294,-122.952905,38.172306
4523,1,755,12.100000381469727,1475,65.01000213623047,165.25,-83.197123,35.402361
4524,1,109,9.899999618530273,2275,65.779998779296875,209,-123.97881,45.726785
4525,1,1286,3.4000000953674316,679,134.02000427246094,-82.5,-115.490411,49.546607
4526,1,1006,10.800000190734863,1425,83.839996337890625,125.5,-83.078836,35.618522
4527,1,627,13.5,774,55.02000045776367,251,-122.452669,39.075921
4528,1,295,9.100000381469727,2277,44.5099983215332,164,-123.528027,45.937071
4529,1,295,9.100000381469727,2277,44.5099983215332,164,-123.528027,45.937071
4530,1,1044,10.800000190734863,1674,95.30999755859375,129.25,-83.117256,35.40001
4531,1,2491,4.099999904632568,441,93.80999755859375,-52,-105.545839,40.363745
4532,1,867,11.300000190734863,1290,83.41999816894531,137.75,-83.00177,35.776729
4533,1,130,17.600000381469727,168,14.979999542236328,343.25,-119.399853,35.207166
4534,1,34,16.5,229,0.44999998807907104,314,-120.600315,37.043595
4535,1,28,16.600000381469727,235,0.5299999713897705,314.75,-120.797878,37.151007
4536,1,31,16.600000381469727,223,0.949999988079071,315,-120.776118,37.075479
4537,1,2099,7.699999809265137,413,103.30000305175781,56,-112.128364,36.054878
4538,1,34,16.5,229,0.44999998807907104,314,-120.628534,37.055083
4539,1,2298,4.900000095367432,500,30.25,-33.75,-107.036331,37.256528
4540,1,1020,10.800000190734863,1479,96.56999969482422,126.75,-83.025641,35.547331
4541,1,31,16.600000381469727,223,0.5,315.5,-120.73215,37.021485
4542,1,28,16.600000381469727,235,0.5299999713897705,314.75,-120.770061,37.127857
4543,1,2099,7.699999809265137,413,103.30000305175781,56,-112.128364,36.054836
4544,1,87,13,987,37.06999969482422,296,-122.84087,38.125281
4545,1,888,10.399999618530273,258,22.729999542236328,148,-115.153167,42.954844
4546,1,282,12.300000190734863,1141,34.279998779296875,175,-82.746641,37.705774
4547,1,2069,5,442,43.5,-17,-107.264139,40.656548
4548,1,35,16.5,264,0.6899999976158142,313,-120.601871,37.175496
4549,1,7,10.399999618530273,1979,19.350000381469727,218,-123.932738,46.191822
4550,1,28,16.600000381469727,235,0.5299999713897705,314.75,-120.76768,37.147688
4551,1,30,16.5,238,0.4000000059604645,313.25,-120.673371,37.123382
4552,1,797,11.300000190734863,1248,92.86000061035156,207,-123.245769,39.573402
4553,1,1967,7.699999809265137,446,56.97999954223633,58.75,-105.198075,39.707753
4554,1,44,9.399999618530273,1220,18.809999465942383,152,-123.718303,48.806594
4555,1,212,10.899999618530273,1646,79.19000244140625,238.5,-124.039361,41.322012
4556,1,2337,4.800000190734863,532,48.470001220703125,-36,-107.163517,37.222018
4557,1,7,10.399999618530273,1979,19.350000381469727,218,-123.933303,46.192081
4558,1,114,13.300000190734863,1073,29.399999618530273,291,-122.912302,38.348286
4559,1,2037,8.199999809265137,400,11.1899995803833,69.5,-112.126242,35.972506
4560,1,2988,4.300000190734863,749,53.27000045776367,-32,-109.521633,33.993352
4561,1,1913,9.800000190734863,286,48.25,114.5,-106.2902,36.2215
4562,1,57,13,1025,31.049999237060547,294.5,-122.961622,38.253864
4563,1,85,11.199999809265137,1513,56.08000183105469,250,-124.08783,41.225813
4564,1,610,12.199999809265137,1388,78.5999984741211,161.25,-83.575967,35.699637
4565,1,112,12.899999618530273,1013,44.439998626708984,293.5,-122.839282,38.049264
4566,1,48,12.899999618530273,992,29.84000015258789,294,-122.957735,38.243855
4567,1,159,11,1734,50.04999923706055,240.5,-124.072097,41.368078
4568,1,606,12.600000381469727,1487,55.18000030517578,175.5,-83.543796,35.40042
4569,1,614,4,603,25.459999084472656,-75.75,-122.700782,53.58646
4570,1,1168,5.900000095367432,399,97.19000244140625,-1.5,-113.961499,46.87833
4571,1,2337,4.800000190734863,532,48.470001220703125,-36,-107.085236,37.202556
4572,1,887,7.699999809265137,535,108.30999755859375,43.75,-117.366819,46.008641
4573,1,2065,6.5,289,20.459999084472656,21.5,-112.407537,37.896872
4574,1,2125,1.5,594,75.6500015258789,-120.25,-110.685969,43.802264
4575,1,7,10.399999618530273,1979,19.350000381469727,218,-123.945328,46.198742
4576,1,102,13,1005,35.880001068115234,297,-122.907382,38.206892
4577,1,1380,1.2999999523162842,623,127.52999877929688,-151.75,-115.98633,50.540029
4578,1,767,11.899999618530273,1471,72.04000091552734,155.75,-83.255031,35.446487
4579,1,1144,10.100000381469727,1661,109.16000366210938,104.5,-83.339387,35.578996
4580,1,705,12.100000381469727,1462,65.13999938964844,161.25,-83.373772,35.470206
4581,1,705,12.100000381469727,1462,65.13999938964844,161.25,-83.396461,35.479074
4582,1,705,12.100000381469727,1462,65.13999938964844,161.25,-83.391293,35.482966
4583,1,767,11.899999618530273,1471,72.04000091552734,155.75,-83.253433,35.455811
4584,1,884,11.199999809265137,1488,95.410003662109375,136.75,-83.305903,35.523878
4585,1,767,11.899999618530273,1471,72.04000091552734,155.75,-83.333207,35.48879
4586,1,1234,9.699999809265137,1678,108.93000030517578,94.25,-83.231143,35.545823
4587,1,1144,10.100000381469727,1661,109.16000366210938,104.5,-83.36966,35.522932
4588,1,705,12.100000381469727,1462,65.13999938964844,161.25,-83.345636,35.495752
4589,1,705,12.100000381469727,1462,65.13999938964844,161.25,-83.391196,35.419745
4590,1,1234,9.699999809265137,1678,108.93000030517578,94.25,-83.226489,35.581491
4591,1,1151,10.199999809265137,1682,115.30999755859375,109,-83.223384,35.46719
4592,1,1144,10.100000381469727,1661,109.16000366210938,104.5,-83.399198,35.5732
4593,1,705,12.100000381469727,1462,65.13999938964844,161.25,-83.3628,35.424507
4594,1,1356,9.100000381469727,1731,123.91999816894531,74,-83.362825,35.59799
4595,1,1351,9.199999809265137,1707,110.13999938964844,77.75,-83.231457,35.587258
4596,1,884,11.199999809265137,1488,95.410003662109375,136.75,-83.272926,35.56981
4597,1,1151,10.199999809265137,1682,115.30999755859375,109,-83.207681,35.484695
4598,1,2019,7.900000095367432,439,49.93000030517578,62.5,-104.971802,38.039656
4599,1,2019,7.900000095367432,439,49.93000030517578,62.5,-104.971802,38.039656
4600,1,2142,7.5,417,177.05999755859375,50,-112.082925,36.052056
4601,1,1356,9.100000381469727,1731,123.91999816894531,74,-83.398036,35.594547
4602,1,2099,7.699999809265137,413,103.30000305175781,56,-112.132447,36.051675
4603,1,1234,9.699999809265137,1678,108.93000030517578,94.25,-83.24456,35.549702
4604,1,1750,5.900000095367432,607,36.900001525878906,15.5,-103.719641,44.124427
4605,1,2670,7.5,603,40.77000045776367,63,-105.743567,32.953058
4606,1,212,10.899999618530273,1646,79.19000244140625,238.5,-124.037197,41.324614
4607,1,28,16.5,255,1.1200000047683716,312.25,-120.936153,37.170384
4608,1,138,11.199999809265137,1383,45.349998474121094,250.5,-124.136028,41.060918
4609,1,102,13,1005,35.880001068115234,297,-122.850802,38.182116
4610,1,2467,7.300000190734863,419,35.90999984741211,40,-107.635822,33.865961
4611,1,34,12.899999618530273,969,22.809999465942383,294.5,-122.922886,38.136698
4612,1,1436,4.5,599,62.83000183105469,-47.5,-116.70098,45.034358
4613,1,161,9.399999618530273,2404,76.7699966430664,193,-123.905502,45.565425
4614,1,212,10.899999618530273,1646,79.19000244140625,238.5,-124.034464,41.325349
4615,1,212,10.899999618530273,1646,79.19000244140625,238.5,-124.03089,41.332813
4616,1,777,1,647,101.18000030517578,-58.5,83.046781,51.131264
4617,1,2294,5.300000190734863,462,56.61000061035156,-17.5,-105.32415,39.62348
4618,1,1930,9.699999809265137,237,26.8799991607666,118.25,-107.945678,36.044714
4619,1,1752,10.699999809265137,374,20.799999237060547,146.5,-112.677339,35.287794
4620,1,2756,2.0999999046325684,532,130.41000366210938,-114.25,-105.594917,40.405426
4621,1,89,17.899999618530273,160,2.490000009536743,351.75,-119.330002,35.235631
4622,1,1144,10.100000381469727,1661,109.16000366210938,104.5,-83.356316,35.560857
4623,1,513,7.400000095367432,1855,103.81999969482422,92,-124.051753,48.827472
4624,1,1845,11.800000190734863,403,31.309999465942383,176.5,-105.296013,32.94648
4625,1,2670,7.5,603,40.77000045776367,63,-105.708978,32.9532
4626,1,87,13,987,37.06999969482422,296,-122.868951,38.14475
4627,1,44,9.399999618530273,1220,18.809999465942383,152,-123.717336,48.808742
4628,1,2298,4.900000095367432,500,30.25,-33.75,-107.031264,37.261953
4629,1,614,7,1899,120.44999694824219,80,-124.128123,48.837906
